name,place_id,author_name,author_url,language,original_language,profile_photo_url,rating,relative_time_description,text,time,translated
Halls Fish & Chips,ChIJRTc3mHymfkgRaaB81GAAGXU,Mike Smith,https://www.google.com/maps/contrib/102135520387307166065/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxYIoykwaY7iMyjGCfIfujQcnUObyJPsKyXXiOoO=s128-c0x00000000-cc-rp-mo,1,7 months ago,"Used to eat here quite often with my dad. Food was always very good and staff were pleasant and cheerful. What a difference recently when we called on a Saturday lunch time to find the cafe completely empty. A girl came through to take our order, she didn't speak and seemed that it was a chore to serve. We both had fish and chips. Chips were fine but the fish was very poor quality as was the batter. I hope that this was a one off but judging by the empty cafe I don't think it was. We were the only people in the whole time we were there. Not what you would expect on a Saturday lunch time.",1664829658,False
Halls Fish & Chips,ChIJRTc3mHymfkgRaaB81GAAGXU,Little Things,https://www.google.com/maps/contrib/102947152951038578653/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxbaQfcwslpyHOL1ELA2MD8ol3NfULZ4bi_qsEQh=s128-c0x00000000-cc-rp-mo,1,a month ago,When the fish and chips were wrapped up.  I thought l had only been given chips.  Opened them up to see tiny piece of fish. Will not waste my money going here again.  If they think a sprat for fish is acceptable.   They need to see what decent chip shops provide. Very Expensive for what you get.,1679920709,False
Halls Fish & Chips,ChIJRTc3mHymfkgRaaB81GAAGXU,N “Bettylocks” MacK,https://www.google.com/maps/contrib/100374669674444970234/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5TjCm2cmAMcq4Q_qAh2soAI_18GBzJLmdHLKfm2SA=s128-c0x00000000-cc-rp-mo,1,3 months ago,"I had been looking forward to trying the Cod and Chips given the positive reviews. I was very disappointed!  The fish was very small which I get everything has become more expensive. However the fish didn't taste very fresh, it was VERY fishy tasting and chips were overly greasy! I had 1 bite of the fish and couldn't touch it anymore.  Sadly the staff who served me were not very welcoming, didn't say hello and just glared the whole time. As someone who despises being told to smile constantly, it is not something I would ever say to someone but equally I do not expect to be made to feel unwelcome by being glared at!",1675804084,False
Halls Fish & Chips,ChIJRTc3mHymfkgRaaB81GAAGXU,Olivia Regan,https://www.google.com/maps/contrib/115602455551360466295/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5SDLYk7LLv1bsQ9pzLcfuxE96jESHbHpoup4S4q0g=s128-c0x00000000-cc-rp-mo,3,3 months ago,"There's better out there I won't lie, did the job though and good prices. Unfortunately the chips were a bit dry and the sauces underwhelming but I'd probably go back if I fancied a chippy so",1675448045,False
Halls Fish & Chips,ChIJRTc3mHymfkgRaaB81GAAGXU,Kevin Wray,https://www.google.com/maps/contrib/102912262830979325505/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxbp3DqTN2N_nEMBFdpI7srXspQhfDxG6h5SHOve=s128-c0x00000000-cc-rp-mo,4,a month ago,"Went  yesterday good Friday, Spot on don’t read the reviews 7 of us  had them and they were spot on.",1680956864,False
Three Coopers,ChIJEa8SzHymfkgRunU7KFTOe8w,Amy Doe,https://www.google.com/maps/contrib/117698813069522554363/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxblgZcm2I4evqXqo-9sY8H67nigC_2KY3fjAiEl=s128-c0x00000000-cc-rp-mo,5,4 months ago,"My partner & I stayed there one weekend. We had a lovely clean room, comfy bed, was peaceful, great shower too! In the evening we enjoyed a meal in the town then back to the three coopers for drinks, lovely landlord & landlady there, made us feel very welcome in their warm friendly establishment, as did their friendly doggies too!. In the morning we had a BIG breakfast which was cooked to perfection & got us started for the day, we always pop back for a visit whenever we are in the area this our local when away from home",1671521492,False
Three Coopers,ChIJEa8SzHymfkgRunU7KFTOe8w,Kert Mathew,https://www.google.com/maps/contrib/114017418102275994957/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5RY_rSQgAS5_Ym8ivAdnUDCfg2CAslOH7LuzC6P=s128-c0x00000000-cc-rp-mo,5,2 months ago,"Very friendly, clean and tidy. Great value for money. Made to feel at home even in the bar where I was able to watch what I wanted and given the remote!! Wait till you meet the most beautiful dogs. I’d have taken one home except she was too heavy🤣",1676569423,False
Three Coopers,ChIJEa8SzHymfkgRunU7KFTOe8w,Neil James,https://www.google.com/maps/contrib/100739335781162503473/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxa4M6z-iSLlEYm1_nidKtzKeuXeTmyQlcGL8H3f=s128-c0x00000000-cc-rp-mo,5,4 months ago,"I have stayed here on a few occasions while working in the area. It’s a lovely little pub, with great friendly staff. I’ve always been made welcome with the locals as well. Well recommended",1671465711,False
Three Coopers,ChIJEa8SzHymfkgRunU7KFTOe8w,Derek Haggath,https://www.google.com/maps/contrib/101939688731274354135/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxZaTNXermuEd2pA7bDbXiu2x9UxLWXq6ifq4xC7=s128-c0x00000000-cc-rp-mo,5,4 months ago,Rob & Sara are tremendous hosts nothing is a bother accommodation excellent. The food is brilliant and a great pint of beer. Always get good service and always made welcome. A++++++,1671456307,False
Three Coopers,ChIJEa8SzHymfkgRunU7KFTOe8w,Julie Ford,https://www.google.com/maps/contrib/104005643304869650318/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5QKqjmOo34EHXEutoXB4OPJ1gJZfWsIDoEl9pNKtw=s128-c0x00000000-cc-rp-mo,5,2 weeks ago,"Really quirky pub, decor amazing something for everyone,  beer and cider great, very friendly and welcoming atmosphere,  adorable dogs",1681919282,False
The White Bear,ChIJcXvQuD-ofkgRO7qQWr6ROnU,Chari Lawrence,https://www.google.com/maps/contrib/110140741040443087720/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5T94GnC_P4lbie7AkqhJ5IwTYDaEz5c8wDpUMiWzqg=s128-c0x00000000-cc-rp-mo,5,3 weeks ago,We celebrated our 50th birthday's with a meal and drinks at the venue with close friends who all live out of area. The communication in planning the event before the date was brilliant with Sue being really responsive on email. The service on the day was outstanding. Staff were very attentive. The food was outstanding. Without a doubt the best experience we have had with eating out. Would highly recommend  and we will be back in the future - Mrs Lawrence from Sussex,1681546320,False
The White Bear,ChIJcXvQuD-ofkgRO7qQWr6ROnU,Gillian Dixon,https://www.google.com/maps/contrib/101894101201461376623/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxa2b5mA--cjcNMZLScH3s09caLIZXKWQSn5fl-w=s128-c0x00000000-cc-rp-mo-ba4,5,6 months ago,"My sister and I were staying close by and came here for dinner on a Sunday. We both had Sunday Roast. The vegetables were fresh and delicious with a good size home made yorkshire pudding. We both had a dessert. I had raspberry parfait and it was delicious. My sister had Apple crumble with ice cream, she also said that was really good. The service here was excellent by every member of staff we encountered, a credit to The White Bear. I would highly recommend this place.",1668026396,False
The White Bear,ChIJcXvQuD-ofkgRO7qQWr6ROnU,Fergus MacDermot,https://www.google.com/maps/contrib/102367187930976180231/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5TtHB6HAtgJ7NIpcwDCWTBCyhL666M6E_5CiDsq2Q=s128-c0x00000000-cc-rp-mo-ba6,5,a month ago,Took a twin room and had a great breakfast. The rooms are a good size and bathrooms well fitted. The bathroom bits and pieces mean you don’t need to bring anything. Welcoming staff and very good service. Would go again for sure.,1680684590,False
The White Bear,ChIJcXvQuD-ofkgRO7qQWr6ROnU,Josh Green,https://www.google.com/maps/contrib/100678357402802166149/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5SHiHJvUfWVr_BvFjG4b37s8_UeHkYc3CCkKJiE6A=s128-c0x00000000-cc-rp-mo-ba6,5,5 months ago,"Really lovely warm and friendly pub. Looking exceptionally festive right now. At least two beautiful and well behaved pub dogs, the staff were so helpful and accommodating with our annoying and last minute requests. The food is delicious, generous portions and the beer is very well kept.",1670342619,False
The White Bear,ChIJcXvQuD-ofkgRO7qQWr6ROnU,Michael Ridley,https://www.google.com/maps/contrib/105467588698218210528/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxbI6aIc908XmYTN74roV5kuELzXo04oLmQ5MusV=s128-c0x00000000-cc-rp-mo,5,2 months ago,Beautiful room with exquisite bathroom. The food was excellent.But above all the staff made our weekend so special. They were so welcoming and friendly.. Highly recommended,1676810524,False
Kings Head Hotel,ChIJveBM5UusfkgRUK24s8kTqEM,Jim Camwell,https://www.google.com/maps/contrib/104738710388677583897/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxaaQEL9vcA1-Unmbe6IVBu2DuuWE8Atyi3yvvFG=s128-c0x00000000-cc-rp-mo,5,5 months ago,"We had a great two night stay at The King's Head, staying in room 20 (in the rear courtyard) along with our two dogs. The room was lovely, very clean and tastefully decorated and plenty big enough especially with the mezzanine bedroom. Breakfast each morning was very good, even more so with the excellent service provided by the wonderful Gaye and Mandy. Jet and Jasper really appreciated the sausage each morning! The village of Masham is delightful, with loads of walks to follow and some lovely pubs with great beers (as you'd expect really with two renowned breweries on the doorstep!) and great food.",1669484702,False
Kings Head Hotel,ChIJveBM5UusfkgRUK24s8kTqEM,Sean Harte,https://www.google.com/maps/contrib/103281613671563082644/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5SnPKbj7XdhQoRFfB1BMTUGlp7knVhNEH-2BcI_=s128-c0x00000000-cc-rp-mo-ba5,4,6 months ago,Really friendly and helpful. No food available which we were politely informed as soon as we entered. Only stayed for one pint but would be happy to go again as it was very pleasant. It was especially nice to see a Greene King bar serving local ales (or any draft ales for that matter as ours is terrible and only has bottles and cans).,1666896959,False
Kings Head Hotel,ChIJveBM5UusfkgRUK24s8kTqEM,Michaela Ryan,https://www.google.com/maps/contrib/117811746639182917687/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxZ65wz9i6GD0WEIapJ_tF33Z6-SipTV_M4rOHU=s128-c0x00000000-cc-rp-mo,5,6 months ago,"We were a party of 4 booked in to stay the night. One of the rooms was in the hotel and was lovely, very spacious and very comfortable bed. The ensure was spacious and nicely decorated. The other room was in the courtyard area and again was a beautiful spacious room with the added character of beams. All the staff were very friendly and helpful and we hope to go back again.",1666880244,False
Kings Head Hotel,ChIJveBM5UusfkgRUK24s8kTqEM,Joe McAtominey,https://www.google.com/maps/contrib/104748371825551294130/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxZ-GKEVo_lDNErwLNs-eTNkPqfQyBuuYBSNivUK=s128-c0x00000000-cc-rp-mo-ba4,5,5 months ago,"Had a very over night stay, after a little mix up at check in which was rectified straight away. Booked in for an evening meal which was superb, will definitely recommend the Sunday dinner, fresh and very tasty. We had a room outside in the courtyard which was great. I would definitely recommend staying at this hotel, great rooms, food and beers, staff were attentive and helpful. You couldn't ask for anything more really.",1668537374,False
Kings Head Hotel,ChIJveBM5UusfkgRUK24s8kTqEM,Dorothy Sainty,https://www.google.com/maps/contrib/116915777154896993358/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxbXhNSFWophThgvR30tui-1oiBQbJSsll3KVNsT=s128-c0x00000000-cc-rp-mo,5,a month ago,"We had a fabulous midweek break. The room was clean and very comfortable. The bar service was good. The food at dinner was delicious. The breakfast service was enhanced by the chat and service given by Chris and Gaye, who couldn't do enough to ensure we had everything we wanted.",1678625969,False
The Lunchbox,ChIJBQJOXIipfkgRO94hQLJsuLs,Andrew Bickle,https://www.google.com/maps/contrib/111863070967021895911/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxbaWlBoel6teMSp_zuiGv7RbArTmxJgMzwDkVqw=s128-c0x00000000-cc-rp-mo-ba3,3,a month ago,Stopped here for some lunch after a recommendation. Went for the daily special - chicken curry. The food was ok. Biggest gripe - it took 20 mins from ordering to getting my food. Wished i had gone for a sarnie. I had to rush the curry when i got back to work as lunch break is only 30 mins!,1679700348,False
The Lunchbox,ChIJBQJOXIipfkgRO94hQLJsuLs,Russ Sayers,https://www.google.com/maps/contrib/105277609492305606001/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5REwgNwIHELxb2Id3xMVmEFF2GHq2DZZKS6nIq4=s128-c0x00000000-cc-rp-mo,5,3 months ago,Good quality food. In a great location Masham market Square.,1675805883,False
The Lunchbox,ChIJBQJOXIipfkgRO94hQLJsuLs,Rebekah B,https://www.google.com/maps/contrib/109217348078908972364/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5RYMmwOszpfbZfCT3xURqYLu23nY3rnQRCjCgeC=s128-c0x00000000-cc-rp-mo,5,a year ago,So we popped into the lunchbox for a sandwich and the women in there were soooo kind and friendly!! We had our dog with us and they let us bring him in!! The kind lady’s also gave us a sausage for our dog ( I offered to pay but she did not accept that shows the kindness  of these lady’s) my husband could not make a decision on what cake he wanted so decided to get all three on offer!! Food was great and would happily go back!!! Thank you lady’s and Morris loved his sausage!!!,1634535832,False
The Lunchbox,ChIJBQJOXIipfkgRO94hQLJsuLs,Samuel Opray,https://www.google.com/maps/contrib/104902491342464518956/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5RxVh60S35b7xbLYPYzV__1jYAUWFehWPi3l_N8=s128-c0x00000000-cc-rp-mo-ba2,5,8 months ago,"Amazing food, staff are so lovely. Their cakes are unbelievable too 😍  Highly recommend the breakfast box to anyone!",1662638940,False
The Lunchbox,ChIJBQJOXIipfkgRO94hQLJsuLs,david hetherington,https://www.google.com/maps/contrib/109917593031824352721/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5TwLCle9hxm_iBv_p6L-DRl_briKoYaLACFELPWhg=s128-c0x00000000-cc-rp-mo,5,12 months ago,"Great menu, realistically priced and staff not so bad either, my regular lunch stop when I'm working in Masham.. If you haven't tried them, give em a go, tell em Dave Sent you!",1652527324,False
The Bruce Arms,ChIJ3bu8RCepfkgRnok-m39-bvE,Clare Bromfield,https://www.google.com/maps/contrib/114192982694965013807/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5TxR5GgGspJlgFhf3Sz9mry-NB4RqScJ7qZdBIDng=s128-c0x00000000-cc-rp-mo,5,4 months ago,"Outstanding vegan food - definitely the best Sunday lunch we have had anywhere. A delicious meal, really well-balanced and no compromise on flavour. So many dessert options including a cheese board. Great service and very knowledgeable. Looking forward to our next meal there!",1670771157,False
The Bruce Arms,ChIJ3bu8RCepfkgRnok-m39-bvE,Edward Bentley,https://www.google.com/maps/contrib/117681156003195198154/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxYb4wt9lKA3l6xruJfPVPpih4xsxOmiaiD9r2KZ=s128-c0x00000000-cc-rp-mo-ba5,5,4 weeks ago,"Fantastic couple of nights here! Highly recommend paying The Bruce Arms a visit for a pint, meal or night away. The food was fantastic, and Matt was a great host for the weekend. We each enjoyed the smoked bacon loin and lamb cannon. The sticky toffee pudding - what a treat!! The menu changes every couple of weeks or so, so you can be sure to get something seasonal. The breakfast was fab! Great local butcher’s produce. Some may say the food is not the cheapest, but hey, you get what you pay for. The Bruce seems to be on the up with the owners wanting to build up their business which is great to see and support. We will be back!!",1681162134,False
The Bruce Arms,ChIJ3bu8RCepfkgRnok-m39-bvE,Neil Morris,https://www.google.com/maps/contrib/117526589505059884962/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxa1OHzxztcnSOiQMLV9_sKRJH4moBihIJk6MLfR=s128-c0x00000000-cc-rp-mo-ba6,5,a week ago,"Lovely place for a night away celebrating our anniversary. The room was comfortable and clean with everything you needed. The food in the restaurant was gorgeous for both our evening meal and breakfast and nothing was too much trouble for the staff. Service from Matt and his team was impeccable throughout our stay, we'll definitely be back!!",1683054776,False
The Bruce Arms,ChIJ3bu8RCepfkgRnok-m39-bvE,Colin H,https://www.google.com/maps/contrib/117924377710349064902/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5QwXXyC8U7M1I6V2cBCVijo8tg0LPETr3ZXBMe75Q=s128-c0x00000000-cc-rp-mo-ba5,4,5 months ago,"Nice little country pub with a real fire. Seating is a bit limited unless you are eating, in which case the restaurant should suffice. It's probably best to book ahead. Excellent ales on tap with friendly bar staff. Mental note to have a meal next visit.",1669302191,False
The Bruce Arms,ChIJ3bu8RCepfkgRnok-m39-bvE,Joseph Hewson,https://www.google.com/maps/contrib/107214020696784687531/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxbulGxRDUl2qmjyW8z2J1n-9bMmvFVJREvHigLU=s128-c0x00000000-cc-rp-mo-ba4,5,a month ago,"Visited here on New Year's Eve for lunch together with a return visit on 22nd January for Sunday lunch. Both times were excellent, and was the reason for our return visit. A great location, great service, dog-friendly and a good selection of drinks and real ales. The food was amazing and had the 'Chicken + Ham Pie with Triple Cooked Chips' on my first visit followed by a 'Christmas Sticky Toffee Pudding'. The Sunday lunch is still the best that I have had so far this year. Had 'Roast chicken breast, sausage meat + bacon' followed by 'Lemon posset, raspberries, and cumin shortbread'. Simply divine food and will definitely recommend and return",1680187182,False
The Sawley Arms,ChIJKyxPYR2rfkgRBndNdU82ATk,Jamie B.,https://www.google.com/maps/contrib/103796193773846002204/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5RtYnZuhkUxVHDgkO0LKn6q2aN1JYaTBDSznIz5Lg=s128-c0x00000000-cc-rp-mo-ba4,3,2 months ago,"We stopped off for lunch as we were passing by. The pub was fairly quiet, except for Smooth FM cranking out some classic tunes.  The menu was good, a few veggie options with a distinct nod to pub classics. Service was also good, friendly and attentive.  The food portions were generous. On the whole, the food was good, aside from a slight aftertaste with the chips.  A service charge of 10% is included. This was pointed out when paying. This felt a little excessive for a pub lunch.",1677303461,False
The Sawley Arms,ChIJKyxPYR2rfkgRBndNdU82ATk,Conan Cowley,https://www.google.com/maps/contrib/115753300712968474409/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxbmkVnjkuvBExqC3oVMdG5L-76y5eRsyaqye9A8=s128-c0x00000000-cc-rp-mo-ba3,5,a month ago,"Our first night in the Dales. We arrived without reservation on a Friday evening however the owner and hostess welcomed us and made us feel like a local, offering advice and guidance on things to see and do whilst in the Dales. Food was great. Portions are hearty - different from our usual London sizes. Highly recommend the fish and chips. Will be back.",1680987972,False
The Sawley Arms,ChIJKyxPYR2rfkgRBndNdU82ATk,Trevor Cherry,https://www.google.com/maps/contrib/111071622328259984171/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxY6GxZLh8L2LUQMzSeWETbeHM0lJCGYiuZcRiSx=s128-c0x00000000-cc-rp-mo-ba4,5,4 months ago,"Fabulous food in a friendly welcoming atmosphere. 10 of us enjoyed a delicious pre-Christmas meal in a beautifully and tastefully decorated dining room in the pub restaurant. Staff were most welcoming and very professional. The food was expertly prepared, tasted superb and the portions were very generous. Definitely the best traditional English meal I have had for a number of years. Would not hesitate to recommend The Sawley Arms;  you will not be disappointed. I am eagerly looking forward to my next visit and will plan to stay overnight to experience the great hospitality on offer.",1673292344,False
The Sawley Arms,ChIJKyxPYR2rfkgRBndNdU82ATk,Nick Clarke,https://www.google.com/maps/contrib/107018061624213240372/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxZOUL_63EaSqi9FQKa9-le9WI5WeoxnagRxht9g=s128-c0x00000000-cc-rp-mo-ba4,5,6 months ago,"Great service and very accommodating. The food in the pub was really good as was the service. The family room we stayed in was very modern, clean and had everything we needed. We will definitely stay here again when visiting the area.",1665931746,False
The Sawley Arms,ChIJKyxPYR2rfkgRBndNdU82ATk,Kevin Gay,https://www.google.com/maps/contrib/115273566757502783732/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5QZbzrBjyOT0B8zp4aasB8kaM0QynyYugZl-mto4g=s128-c0x00000000-cc-rp-mo-ba6,5,a month ago,"Great village pub serving great beer and good food staff go out of their way to make you feel welcome. The small rooms give this place a great atmosphere and it's dog friendly! Even if you are eating, just let them know you are bringing a dog and the set a table in the conservatory which is very comfortable. Lovely warm place well worth a visit with some interesting Walks close by and only 5 minutes drive from #fountainsabbey. Ten minutes from Brimham rocks.  They served food from breakfast till about 9.",1679222500,False
Where There's Smoke Restaurant,ChIJHVVi4FSpfkgR4JL2eRVxpI0,W Perry,https://www.google.com/maps/contrib/116952905443833563273/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5TNs2l-LJxyRke-zecvv2PctkIN4tUVDYYUI3Pc0do=s128-c0x00000000-cc-rp-mo-ba4,5,5 months ago,We had an excellent meal here. The food was wonderful - excellent range of flavours that were really well balanced throughout each course. The restaurant itself is beautifully decorated and has a lovely atmosphere. The chef clearly knows how to cook exceptionally well. If I had one suggestion for an improvement it would be the name. It suggests something serving lots of grilled or flame cooked food whereas this is high-quality fine dining with little evidence of 'smoke'. It really doesn't do justice to the great experience you get at the restaurant.,1669330494,False
Where There's Smoke Restaurant,ChIJHVVi4FSpfkgR4JL2eRVxpI0,Leonie Jones,https://www.google.com/maps/contrib/116657143644063656901/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxYvt1BUb8TY9gFuzu4AorcuzuoRgAyIBK7vv6lW=s128-c0x00000000-cc-rp-mo,5,2 months ago,"My partner and I had a wonderful evening at WTS, the tasting menu was delicious paired with a wine recommended by restaurant manager, John.  All food served beautifully in pottery made by the head chef, Jon.  We had the opportunity to thank Jon at the end of the evening too.  Good food, excellent service, amazing attention to detail.  This was a dining experience, not just a meal.  We found the restaurant via the Michelin website, a well earned spot in their recommendations.  We wish this restaurant every success!",1676112270,False
Where There's Smoke Restaurant,ChIJHVVi4FSpfkgR4JL2eRVxpI0,Sue Jefferson,https://www.google.com/maps/contrib/100829071499312745371/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5Ryd-niW35sbzJ7UrzXwUiYmhiZ9DNMKqucSIPqEQ=s128-c0x00000000-cc-rp-mo,5,a month ago,Exceptional. Every dish excited us upon tasting. Rare to find something truly different. Service joyful. Charming touch to eat from pottery dishes & the wood table crafted by the chef himself. An underestimated delight. Thoroughly recommend. We will travel a long way to enjoy this visit again.,1678658113,False
Where There's Smoke Restaurant,ChIJHVVi4FSpfkgR4JL2eRVxpI0,Jill MacRae-Rowson,https://www.google.com/maps/contrib/108600675876858549350/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxY_LPJ-HwkW-rXuc1270qvtcWjm71Kxph-MSnbC=s128-c0x00000000-cc-rp-mo,5,a week ago,"OMG What an absolutely wonderful experience.  The food was outstanding and catered for my lactose intolerance.  Loved the atmosphere , the decoration was beautiful . The staff were so attentative . Cannot fault anything and will definitely return . Thank you.",1682804631,False
Where There's Smoke Restaurant,ChIJHVVi4FSpfkgR4JL2eRVxpI0,Clare Newnam,https://www.google.com/maps/contrib/117673317190993463862/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxZGlfdA2vv9YIJsbkq3zbeQcqxlcBksC0jylIqr=s128-c0x00000000-cc-rp-mo,5,7 months ago,A lovely experience!  The whole evening felt special.  Food was delicious (we were a mix of meat eaters and non red meat eaters). Ambience was super. Staff were professional and informative.  John really looked after us and Jon the chef popped to chat.  A really lovely evening. Thank you.,1665398101,False
Rock House Farm,ChIJqW2kNHKnfkgR1E3obcyq-P0,Celia Rivera,https://www.google.com/maps/contrib/104777544459014895350/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5QukF5aJbWSiImkK2LV3CNvT0jhdkk0dh7gfSYY=s128-c0x00000000-cc-rp-mo,5,a year ago,"I had the wonderful opportunity to visit Rock House Farm and meet the beautiful family that runs it.  All the hard work, dedication and love they pour on to the land and the farm is inspiring.  And that care that goes into their products and goods, the deliciousness of their jams made it to Puerto Rico and Las Vegas, NV (USA).  We savored every teaspoon and were left wanting more.  We might be far away but for a moment we had a taste of Rock House Farm Kitchen and, OH how good it was.  Thank you!!",1624846946,False
Rock House Farm,ChIJqW2kNHKnfkgR1E3obcyq-P0,Andrea Baker,https://www.google.com/maps/contrib/104475058086496894713/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5Rub9rIf7opkNJJ518CqfRLtprVbsddqEIcBng7IA=s128-c0x00000000-cc-rp-mo-ba3,5,3 weeks ago,Lovely farm shop run by family business from locally sourced produce. Organically run farm - great fun to visit (see Airbnb Experiences for a fantastic afternoon at the farm),1681680826,False
Rock House Farm,ChIJqW2kNHKnfkgR1E3obcyq-P0,Karen Brierley,https://www.google.com/maps/contrib/100285006684129559072/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxbK7PmrRTE6yZBNvV2yx0oE9KnR6HU4M9m97W-3=s128-c0x00000000-cc-rp-mo-ba4,5,a year ago,"Wonderful family business. We had a tour of the lambing shed and saw how well these animals are all cared for. Purchased among other things their pork chops which we've cooked tonight. They were absolutely amazing, full of flavour and not expensive. Looking forward to trying the lamb shanks and steak another night. Would highly recommend a visit.",1650389806,False
Rock House Farm,ChIJqW2kNHKnfkgR1E3obcyq-P0,David Andino-Aquino,https://www.google.com/maps/contrib/104890079086810684649/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxY7q0JhuEc_8wsFzHQ4VCNv41us09hiGiW56b6g=s128-c0x00000000-cc-rp-mo,5,2 years ago,"David and Sheena, First of all, we had an amazing time visiting Rock House Farm this afternoon. Your family was so gracious to let us come visit with your brand new baby cow and many little new born lambs. It was a real pleasure meeting you all, learning about your family farm’s history and experiencing the day-to-day operations of a working family farm. Secondly, we had the lamb and mint burgers we purchased from your farm shop for dinner, and they were outstanding. Easily the best lamb burgers we have ever had! Thanks again and we look forward to visiting the farm shop for more excellent meats, jams, fudge and wood products. Definitely, well worth the trip!",1619308313,False
Rock House Farm,ChIJqW2kNHKnfkgR1E3obcyq-P0,rebecca davies-orr,https://www.google.com/maps/contrib/112865701736785278090/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxYGC6qWcodKJuTQskvaKgwlOurutpR5YpUw1A9A=s128-c0x00000000-cc-rp-mo,5,2 years ago,"We had the best morning at Rock House Farm, thank you! Tom and Laura taught us alot on our tour and the children loved every minute! The family are clearly so passionate about farming the right way and providing the best care for their animals! The farm shop has some fantastic produce, we bought the tastiest sausages we have ever eaten, high quality, locally produced meat means low impact on the environment which is so important to us. Such a gorgeous, family run business, so glad we have found you!",1619463845,False
The Grantley Bar & Restaurant,ChIJBy2oWlyqfkgRu6BY46JfZ8E,Mike Ralls,https://www.google.com/maps/contrib/111587074374008627733/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxZ0-QjLEFcXcHPp8hOSCPbgm9IM7VnkL7YhV_fW=s128-c0x00000000-cc-rp-mo,5,7 months ago,A lovely friendly village pub.  Myself and three friends visited the pub for an evening meal on Friday 16th September.  We were very surprised by the excellent quality of the food and the attentive service provided by the very friendly waitress and barman.  Despite not being local to the village we were made to feel at home and were glad to spend our evening there.  Our only disappointment was the opening hours on the Saturday afternoon- you missed a few people calling in for a pint after we squeezed in for last orders!  We look forward to visiting the pub again and would recommend it to anyone looking for a good solid local.  Thanks again for a lovely evening.,1663616552,False
The Grantley Bar & Restaurant,ChIJBy2oWlyqfkgRu6BY46JfZ8E,david lassam-jones,https://www.google.com/maps/contrib/101395220324827378122/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5QSBbWIOk4a1TTZqmPq4Hytmj6WV-cbcx53HXJT=s128-c0x00000000-cc-rp-mo-ba6,5,2 years ago,The affable Eric is the quintessential welcoming landlord with a friendly chat and informality that makes you immediately at your ease. The food had to be pre ordered but that only added to the anticipation of well cooked tasty fair at middling prices. The young server was polite and attentive and deserved a tip if only for the ridicule she endured due her lack of direction....,1598532543,False
